gene,n.sh_sgRNAs.raw,n.sh_sgRNAs.passFilter.3VS1.A375_VS_plasmid,B.3VS1.A375_VS_plasmid,z.3VS1.A375_VS_plasmid,pval.3VS1.A375_VS_plasmid,FDR.3VS1.A375_VS_plasmid,B.sd.3VS1.A375_VS_plasmid
GON4L,4,4,-1.6224420430169644,-1.9326965629557076,0.05327358885884172,0.38639448787765807,0.6759349331994053
ZNF143,4,4,-1.6208183686549789,-1.584492937243478,0.1130815876191315,0.5324997788067942,0.8739890845420226
ZNF251,4,4,-1.6202929623380138,-1.4529759831290905,0.14623042239267461,0.58728767875419,0.9710237130202287
EMC4,4,4,-1.6190515767971516,-1.663341794104486,0.09624403716005313,0.49649454311473556,0.8215218622116028
NEURL3,4,4,-1.6185487320678997,-1.0749086342863494,0.2824156359169421,0.7422731090869794,1.3708823732892708
GTF2A1,4,4,-1.6160782301747874,-2.709389371197851,0.006740718071730302,0.18726067515258904,0.3992203994681108
HIST2H4B,4,4,-1.6141315165529233,-1.5629395117433222,0.11806682294773316,0.5425948530229096,0.8852434546950021
ZNF622,4,4,-1.6125845442181956,-1.2592421247158592,0.20794289048798695,0.6734150283246013,1.1428985361884485
SETSIP,4,4,-1.6123037549365449,-1.0096348917319942,0.31267024646782954,0.7658677970959408,1.4629980925328914
HMGN1,4,4,-1.6120540852447367,-0.7468963773886262,0.45512611284743243,0.8484375569146476,2.0193701309569283
C1QBP,4,4,-1.609597429856278,-1.8970375625817766,0.05782298071522559,0.398834583330966,0.6877842635144888
GGTLC2,4,4,-1.6082562820553206,-1.437819846314549,0.15048517673348796,0.5947525192115706,0.9759853443639656
LIPT2,4,4,-1.6080603598383554,-1.7624006465088984,0.07800162949522148,0.4524181399309696,0.7575863288677098
RINT1,4,4,-1.6070311490908202,-1.762567683877186,0.07797343149720465,0.4524181399309696,0.7570081174780834
LIG4,4,4,-1.6057649912931113,-3.1317807758969782,0.0017374955979248493,0.179858525584026,0.29990193742748755
UBE2D2,4,4,-1.605580920973048,-2.167407574619187,0.030203790215000532,0.30706651190388573,0.5685934346785777
RPL22,4,4,-1.6048103199380896,-3.3683161018649197,7.562883148630569e-4,0.179858525584026,0.255418605731596
MYBBP1A,4,4,-1.6042096568241373,-2.2800650722151303,0.022603829384342296,0.27345939936650826,0.5265182861162044
S100A12,4,4,-1.604122657548472,-2.006630098194591,0.04478906405071322,0.3598374868437502,0.6344947933066163
CRABP2,4,4,-1.600898055110273,-2.0905704399413745,0.036566587879838346,0.32951461737308996,0.5974892860972716
HIST1H2BC,4,4,-1.600629734403703,-1.7564245910591276,0.07901593699211316,0.4553004533404459,0.75742191029385
TADA2A,4,4,-1.59989956325544,-1.0349019432188475,0.30071470705290115,0.758653668941671,1.412944290589292
TP53TG3C,4,4,-1.5997577342563285,-3.2381071738627427,0.0012032559873753595,0.179858525584026,0.27816651935603764
SPG21,4,4,-1.5996224054084724,-2.4977808578835856,0.012497342366080823,0.2202445735819371,0.4542577647211445
SPRR2B,4,4,-1.5994047394349062,-1.3799704573965814,0.1675957410818131,0.6173169010014827,1.0190895793785715
COX11,4,4,-1.59751062615878,-1.3315566876642448,0.18300590552482657,0.6400140063508243,1.061403099317995
HEATR6,4,4,-1.5968976553362844,-2.432496311420068,0.014995144244531607,0.2345353452911069,0.4734987289398719
LIPT1,4,4,-1.592807299974217,-3.6512463407428033,2.6097077242062146e-4,0.179858525584026,0.2082677842861613
NOTCH2NL,4,4,-1.5918827665398518,-2.7622860215640492,0.005739817145105311,0.18470423896246185,0.3797901808280954
TUBGCP5,4,4,-1.5916072118622897,-2.4851764829545275,0.012948722288452256,0.22414657783574174,0.45576135576472243
ZFC3H1,4,4,-1.5915988012072302,-2.314360594613429,0.020647950515170425,0.2630961854643016,0.5105207095501507
VTA1,4,4,-1.5890582539319458,-2.46316413322174,0.01377168559282007,0.22965143929540663,0.46170302406483577
ARF1,4,4,-1.5858347042399397,-1.731931113316752,0.08328582829279027,0.46654221458385126,0.7641833649790584
ZNF510,4,4,-1.5850050458821654,-0.837217141524431,0.4024705239216632,0.819999906589356,1.759824263037507
KIAA0907,4,4,-1.584110067359195,-2.2921707989508757,0.0218957892707556,0.26964833784275244,0.5157198386728526
DNAJA1,4,4,-1.5828887615724025,-1.8873558619206245,0.05911247756130282,0.4020700297612743,0.6810625389386363
CCDC86,4,4,-1.5826364081932487,-1.7065120690236537,0.08791278116854195,0.4789843176950805,0.7772720229214652
PLGLB1,4,4,-1.5823689180688278,-1.8898814163223983,0.058773821497877125,0.40148011153699587,0.6796114609525515
AGAP5,4,4,-1.5819174368996594,-1.694761599831018,0.09012065477375704,0.4828920871014349,0.7838128229091811
RBM28,4,4,-1.581031999463807,-1.4890382614933824,0.1364772936686252,0.5732946184370183,0.9199225710657556
RIOK2,4,4,-1.5790928616829245,-1.2032174806381204,0.22889217204651982,0.6955192502901643,1.1788072021554235
MRPS15,4,4,-1.5788764971787976,-0.9201006505071917,0.35752016446648105,0.7926322820377976,1.5845560041489675
NUP62,4,4,-1.5783485523392382,-2.119054398862307,0.03408586990524964,0.3218790669461642,0.5776816481756222
UBC,4,4,-1.573520457717813,-2.168526900199683,0.030118620195175846,0.30685351161534963,0.5568160736092509
GZMA,4,4,-1.5716953462604644,-2.3596297578181806,0.01829318210121776,0.25190034396092476,0.48913742016455786
FOXRED1,4,4,-1.5711288047312122,-1.9253662643740876,0.05418355297914095,0.3885967159813587,0.6579631019623615
VPS41,4,4,-1.570744552058689,-1.4425788050305084,0.14913915752847964,0.592618860258177,0.9494623565617349
GAGE1,4,4,-1.5699736391503194,-3.1828159217805645,0.001458503068107844,0.179858525584026,0.2833486468289294
EMC6,4,4,-1.5681911149209735,-2.336263026845802,0.01947753723677713,0.25865696204245825,0.49570819105651365
SPHAR,2,2,-1.5678752568101306,-1.6152195465923376,0.10626315906114621,0.5181460949054334,0.5564652176155992
PPP1R15B,4,4,-1.565452290649248,-2.442571658728887,0.014583034187314286,0.23293759799702293,0.4610867762936093
USP36,4,4,-1.564853765342801,-1.7862610510025347,0.07405700015151884,0.4409506055750715,0.7244041428202689
ATP5J,4,4,-1.5642822951579807,-2.2631017836965555,0.023629415633358665,0.27724310681423214,0.5192929808670005
NSUN4,4,4,-1.5639147037730419,-2.203569815449678,0.027554612025495848,0.29575622021563575,0.5404264932045069
USP9X,4,4,-1.5627658469285834,-2.304214264530497,0.021210618859143823,0.2653131925751413,0.5046853769155762
RNF40,4,4,-1.5627251576730234,-2.197460249317019,0.027987592424693137,0.29734677821743183,0.5422523075422506
KHDRBS1,4,4,-1.5609436429395442,-2.5314376642495766,0.011359600692164181,0.21306776057834542,0.43353448334325356
ARHGAP9,4,4,-1.5602315531263031,-0.9859136005940616,0.3241755122506911,0.7705467685172813,1.4529603024150992
CERS2,4,4,-1.5589566189341735,-1.8970455960457189,0.057821920532707065,0.398834583330966,0.6661415257489463
TUBB4B,4,4,-1.5562311608826966,-1.4589369123610483,0.1445824723836113,0.5852623963553608,0.9280606478703652
SMNDC1,4,4,-1.5560612992383462,-2.8661882943273027,0.004154470606338488,0.18029773915343164,0.34667614885248976
NPY2R,4,4,-1.5533652180714785,-1.325591523629053,0.1849750354038731,0.6431558762368977,1.037485823827921
POTEI,4,4,-1.550649837714048,-2.4408851740808784,0.014651312484386479,0.23293759799702293,0.45723734326104537
GEMIN5,4,4,-1.5505945104333423,-1.3572795773323931,0.17469239393259695,0.6279660946461774,1.0074378969060616
TM6SF1,4,4,-1.5503384811175334,-1.2944720854706275,0.19550240531616342,0.6568261674664441,1.0644045205220987
SLC39A7,4,4,-1.549728615385472,-1.5600498423609,0.1187481031704047,0.544406931133592,0.8518629824252834
SLC39A6,4,4,-1.5488793854197187,-1.9480772138776987,0.05140572482626885,0.3820669430381486,0.638315254063538
HNRNPDL,4,4,-1.5478229163339423,-2.2371029574211865,0.02527961172599103,0.28504831946658227,0.5228951936243661
RBM4,4,4,-1.5476246493222396,-2.399483002517188,0.016418242051493597,0.24213106506959656,0.46904918120104694
MPHOSPH8,4,4,-1.5460586668055822,-0.9001073063894266,0.3680631481561406,0.7972851297851449,1.5887208896546972
SLIRP,4,4,-1.546026870671302,-1.3356526856431132,0.18166282099617845,0.6384881311866126,1.0235232095698916
TAX1BP1,4,4,-1.5441840619104859,-1.904270550690844,0.05687495754465365,0.39697057789480666,0.6564413115882684
CCDC58,4,4,-1.5424669417924004,-2.169689347618985,0.030030387575248244,0.30685351161534963,0.5453964302269286
PSG3,4,4,-1.5369875940097166,-1.8659595984228812,0.06204701821765099,0.4125671945497179,0.6715287258078854
ZNF212,4,4,-1.5367624750345965,-1.8286661548966077,0.06744963563052095,0.4258365496685757,0.6897443449922663
SEC62,4,4,-1.5352703597412318,-2.681883634920787,0.007320892007590056,0.19171702074081165,0.38618420090792444
SEC16A,4,4,-1.5329589421823853,-2.09165070590085,0.0364697731020402,0.32928123462831094,0.5717085004955202
PSME3,4,4,-1.5326979437719188,-2.3387766751711045,0.01934699448296806,0.2578654850439111,0.4836769295479041
LAMTOR5,4,4,-1.5319666817034283,-1.1043420216307824,0.26944480082193983,0.7289794482850169,1.25923917784943
GPX4,4,4,-1.527558424590751,-2.2830060169614095,0.022430013936233905,0.27327909200163064,0.5003728085311113
UQCC2,4,4,-1.5268436668858363,-2.20337867383444,0.027568070027506608,0.29575622021563575,0.5276844363068012
IREB2,4,4,-1.5266136111670294,-1.9755069125734144,0.04821065093198352,0.37260553335594876,0.6171201865395645
OR4M2,4,4,-1.5254021943556717,-2.320760038980322,0.020299798349134666,0.26180165036910313,0.4871994177551449
WBP4,4,4,-1.5253439407046276,-2.632199285110527,0.008483408573033818,0.1964775101317237,0.3964383069487459
LDLR,4,4,-1.5252899128097397,-1.9265130503949193,0.05404034391378419,0.38850359765973896,0.6382477277125045
MTMR12,4,4,-1.5246609213133708,-1.1552016534540641,0.24800785779463874,0.7125040056891614,1.1917165632303488
HIST1H2AJ,4,4,-1.5229531929543525,-1.4223402963153244,0.1549274861251218,0.5997577882875195,0.9362282615767902
ZNF891,4,4,-1.5226068520003624,-1.773863976150894,0.07608565270087925,0.44639023336775185,0.7112938603655939
PSIP1,4,4,-1.5198689663091987,-2.8933487515704317,0.003811578156724543,0.179858525584026,0.3325951265871104
ZC3H13,4,4,-1.5194615867134402,-2.5510824337316103,0.010738892241905903,0.21008438835163512,0.41658139934726646
TSEN54,4,4,-1.5186612635919667,-2.4201505968635924,0.015514080582795565,0.2383606287612312,0.45400132428945145
INTS3,4,4,-1.516845336548853,-2.1142664054417013,0.03449251997462364,0.3224497767105121,0.5569932898286752
EXOC2,4,4,-1.5163409781231971,-1.6368128546395275,0.10166957897116309,0.5090937026135289,0.7851653609664859
ZNF407,4,4,-1.516203236337653,-1.922652093964174,0.05452375698113244,0.38966475200764406,0.6361839027439972
NUP153,4,4,-1.5157935086123513,-1.6960732099937745,0.08987201640995147,0.482768678873252,0.7503081011502277
SMG7,4,4,-1.5149629796962194,-2.485463888120411,0.012938271333043786,0.22414657783574174,0.43373166497846694
PANK3,4,4,-1.513459288138926,-1.8610360572514968,0.06273908493859928,0.4140203925963789,0.6635929911071693
CBX3,4,4,-1.5120429076583028,-2.0659874086873287,0.03882966851327337,0.3352084256071337,0.5739585182134167
YME1L1,4,4,-1.512001542388636,-2.6748630148585537,0.007475979017487276,0.19171702074081165,0.382091962308581
ATP5D,4,4,-1.5111064031115737,-2.8396109946120194,0.004516857818767568,0.18104256262671067,0.3426145773883618
ZNF638,4,4,-1.509905835081112,-2.035727684043207,0.04177770757693594,0.3476082705964084,0.5852681567933082
DPH2,4,4,-1.5084926686129128,-1.6949443579839563,0.09008597664995846,0.4828920871014349,0.7473292379610348
DSN1,4,4,-1.5074468442383533,-0.9957174787645547,0.3193874351217725,0.7687962988122315,1.3887460567118564
MED28,4,4,-1.5070201412838857,-1.5085518247863559,0.13141335330484788,0.5649294057855833,0.8631212436510645
FBXO5,4,4,-1.5069599062045493,-1.0187567386708525,0.3083184685884628,0.7623329692244191,1.354016014286984
SRM,4,4,-1.5044308625775364,-1.132624771508166,0.2573718614577251,0.7211161624306164,1.202210653037082
RPAP3,4,4,-1.5035338755336116,-2.167052694879785,0.030230836358021672,0.30717808363150884,0.5325833458286526
HIST2H2AA3,4,4,-1.5022838884350274,-1.3952591164848684,0.1629377158903192,0.6118305427702658,0.9448332611219913
SAMD4B,4,4,-1.5019169165082193,-1.496255984019247,0.13458696056307654,0.5699890488017022,0.8687871096260915
GANAB,4,4,-1.50030914993287,-2.0427748843263216,0.04107472790359248,0.3454491718852888,0.5787152155123751
ATP5F1,4,4,-1.5000912357162424,-2.4205836647466445,0.015495613041789053,0.2383606287612312,0.44832106766349766
IMMT,4,4,-1.4983845112240763,-1.8087769491084753,0.07048566278500161,0.4327634027657359,0.6823119423668871
PPP1R35,4,4,-1.497945914739069,-1.608309713568256,0.10776736431425939,0.5215398179601711,0.7928877590398301
TSEN2,4,4,-1.4933914133765238,-2.461535325835687,0.013834377318543657,0.22965143929540663,0.4343747453995608
SPAG5,4,4,-1.4914997963834513,-2.1690964705861018,0.03007536060258982,0.30685351161534963,0.5275875369056402
NDUFAF7,4,4,-1.4907001467956122,-1.9879717952580802,0.04681480941694538,0.36801026192053843,0.5973643691786028
TRA2A,4,4,-1.4893879908965864,-1.089787362171585,0.2758068222085511,0.7352155917534222,1.2424183544765985
METTL2B,4,4,-1.48922905323648,-1.9459354071205828,0.05166249910987214,0.38227922037386614,0.6146603742059578
MRPS11,4,4,-1.488597356664504,-2.448440833039413,0.014347599241469916,0.23169640511260234,0.43674921849503207
SRCAP,4,4,-1.4862746245470937,-1.707560384371884,0.08771794440074578,0.47860968024495704,0.7293724289060105
ZZZ3,4,4,-1.4860651258068385,-1.3565750745507537,0.17491626606704858,0.6282719396391327,0.9661004638050253
ARMC10,4,4,-1.484865025688504,-1.4319949737917368,0.15214525976719137,0.5956790423813012,0.9054829283739844
MT1E,4,4,-1.4841064075985733,-0.9381963536674068,0.348143511914451,0.7859548215025927,1.4584752810779609
PRAMEF27,4,4,-1.482618198303736,-0.8655158716329381,0.38675570838646767,0.8103712733421178,1.5888353442263312
HNRNPF,4,4,-1.4819865466661537,-2.3138269951595793,0.020677213960116327,0.26329353125896293,0.4755311172144791
EEF1B2,4,4,-1.481591465882324,-2.3147814436359853,0.02062489596091901,0.2630961854643016,0.47510111472149424
NDUFS2,4,4,-1.4808743854177897,-2.1679681245013023,0.030161111871077062,0.3070481739015105,0.5242307105780148
PUS3,4,4,-1.4807931580484635,-2.582364562319716,0.009812586869663738,0.2047907710216673,0.3976966618241348
EXOSC3,4,4,-1.4801658251330239,-1.1344189727180074,0.25661884433889043,0.7209695681095417,1.1807275140136702
CD8B,4,4,-1.47988461845723,-1.8207530925261668,0.06864439760188497,0.4292351621818551,0.6680411819870982
CFAP97,4,4,-1.479395748640483,-2.6169088384367796,0.00887300348322294,0.1974269098659372,0.3883855648354312
MRPL48,4,4,-1.4775423536700498,-1.857915736001693,0.06318098138899092,0.41497529116418674,0.6493007436512799
RBSN,4,4,-1.477329900848807,-1.4832709847663774,0.13800242807048915,0.5761757414075923,0.8636261992823072
KRTAP4-12,4,4,-1.476812347088649,-1.263379166587101,0.20645294757630184,0.6715342387722698,1.0427374040481652
NEK2,4,4,-1.4762572666638503,-2.4975786859814995,0.012504471037430891,0.2202445735819371,0.41928075169463336
SGCD,4,4,-1.4754917716863953,-2.3558680797469225,0.01847947902879204,0.25345847293861007,0.4603492667668229
DRAP1,4,4,-1.4731111721523964,-1.3376607335657154,0.18100705661708,0.637359593427091,0.9735418121547454
TCEAL9,4,4,-1.4721853977057833,-1.3389578860279723,0.1805843833231685,0.6368748775700783,0.9718294559150387
NDUFC1,4,4,-1.4721764436655485,-2.638462431683348,0.008328292765591343,0.1964775101317237,0.3810461476716244
TMEM183B,4,4,-1.4709212589984817,-2.152276869177033,0.0313755544977734,0.3121656877768807,0.5262940506874808
YY1,4,4,-1.470341585797735,-1.8458673401892507,0.06491146987594366,0.4201330591733529,0.6517718677881533
GNB1,4,4,-1.4698771005175402,-1.6922229422985267,0.09060347375465197,0.48385140929663684,0.729693270323262
KMT2A,4,4,-1.4692196705461047,-1.8152463852915883,0.0694860542585942,0.43048401286507376,0.6658872416121181
RFWD3,4,4,-1.4684144161390873,-2.754217571879619,0.005883264301393974,0.18470423896246185,0.35219870967472267
RANBP2,4,4,-1.4682168355916572,-1.7012690206481134,0.08889248243216112,0.48065220282084437,0.7239228032793742
LARP4,4,4,-1.4679647872365194,-1.4897442366123097,0.13629149837033566,0.5727659209217735,0.8536447234485061
HNRNPM,4,4,-1.4648275739776313,-1.8400029907737865,0.06576779823319422,0.4221020576329889,0.65208412327817
USP22,4,4,-1.4646291469122465,-1.922392829331095,0.05455634718135613,0.38966475200764406,0.6146569053746296
S100A10,4,4,-1.462954694029569,-1.7473957014069132,0.08056872261384954,0.4584429875911004,0.696916449779873
NUFIP2,4,4,-1.462544245618664,-1.7678341466159395,0.07708863456269721,0.45007404405335993,0.6862754831540303
DOPEY2,4,4,-1.4617741276757772,-2.463027889731858,0.0137769198834094,0.22965143929540663,0.42475873416629883
RAB7A,4,4,-1.4597183637772444,-1.7901192793892171,0.07343473806379427,0.43985057526990506,0.6738269660319762
FASTKD2,4,4,-1.45964069907369,-2.97196149385495,0.0029590379315032472,0.179858525584026,0.30322641974447523
KATNBL1,4,4,-1.4594876352987523,-1.4538896689662044,0.1459768975072844,0.5870413172717026,0.8739955846403725
MED22,4,4,-1.4593511933429895,-1.6277761492868419,0.10357235958215752,0.5130169456682739,0.7609251133526908
DDX39A,4,4,-1.4592393451081274,-2.2135128150045214,0.026862310722283157,0.293718160660754,0.5008772296366529
MBD3L2,4,4,-1.457418717130167,-1.7566540144600082,0.0789768002117368,0.45521217805998954,0.6895371405407312
PSMG4,4,4,-1.4557693906759819,-1.2104607715428448,0.22610213477408397,0.693565002205623,1.0793660683633004
ARID1A,4,4,-1.4541474625684012,-2.519197127559872,0.01176227845408258,0.21595814418144127,0.4071481472981087
CDCA5,4,4,-1.4538998546592066,-1.9821254155017298,0.047465205643015394,0.37119824255525014,0.58500655072731
NCKAP1,4,4,-1.4535484585131977,-2.1035980289031655,0.03541352604659014,0.3245423107455868,0.5376659647657208
BRD4,4,4,-1.4528786892734833,-1.7612806727095935,0.07819090962255122,0.45273034099237247,0.6850435632632931
GOLGA6B,4,4,-1.4526644256874692,-1.9069703146930994,0.05652443168911011,0.3963812332943325,0.6163503973221022
ZNF439,4,4,-1.4526133724430834,-1.7656265351508524,0.07745852522491146,0.45110406500968614,0.6827257258076783
SNAP23,4,4,-1.4524493010826658,-1.3756588499261793,0.16892727757150647,0.618621242934007,0.9288728316427673
PEA15,4,4,-1.4522189417578473,-1.5735034617660366,0.11560228737601143,0.5375950860333462,0.7898505637609338
TTF1,4,4,-1.4518937071065219,-2.504887631008859,0.012249030177864599,0.21901644326931882,0.4103754146868403
PRCC,4,4,-1.4504689552173606,-2.18369225139683,0.028984869541318202,0.30222246941312153,0.5080165245282513
RAB3GAP1,4,4,-1.4500310786050297,-1.9764369895420955,0.04810530563250568,0.37242827893378505,0.585780215035331
CWF19L2,4,4,-1.4491416019624883,-1.4445575071662715,0.14858221573451524,0.5916207462516844,0.8745218784712814
ETV4,4,4,-1.4483549260261552,-2.396916417943019,0.016533694686689984,0.24252379627529214,0.4397116901991165
FAM208A,4,4,-1.447955003212836,-1.8837216881520775,0.05960263119625277,0.40374380066764626,0.6246260705982857
NFYC,4,4,-1.4478848387747796,-1.1061456367893339,0.26866348842378235,0.7286844132628034,1.187966973539269
BRD7,4,4,-1.4475056478756425,-1.8855750627996235,0.05935224045738916,0.40226928080215574,0.6236051587520313
PSMB10,4,4,-1.4444880195936234,-0.9345914552161612,0.34999888427618314,0.787095973075737,1.425456180167272
BCAP31,4,4,-1.4427446363083793,-1.9640395046574743,0.049525510803223455,0.3768211743811827,0.5879312618263782
ZFPM1,4,4,-1.4413395908259177,-0.9299196637794616,0.35241268101373624,0.7893664094943795,1.430063822666574
TLN1,4,4,-1.438807024856007,-2.090381644353042,0.036583530434723614,0.32951461737308996,0.5370631208577655
HIGD1A,4,4,-1.4379109196613311,-2.8711565497011735,0.0040897293032607996,0.18029773915343164,0.3193046801440666
HIST1H2BJ,4,4,-1.4373373982407307,-1.3599908735556354,0.1738328119715862,0.6271844739231831,0.9316699249418713
METAP1,4,4,-1.4362041497379232,-2.1351838638134653,0.032745994438219225,0.31682273282823686,0.5198947945177915
APH1A,4,4,-1.4333844846023172,-2.6216193747916066,0.00875131079815983,0.1965987775041618,0.375141209387801
PIGF,4,4,-1.4330662537641685,-1.1481877040148134,0.250891084189335,0.7150732615733313,1.127808490139973
ARHGAP11B,4,4,-1.430649789252778,-2.031061221426054,0.04224878458768045,0.34956754104949633,0.5563450293450249
DCUN1D4,4,4,-1.4304015778669763,-2.0245034037407406,0.042918382115087,0.35251355280002483,0.5587872408371161
PUS7,4,4,-1.4286209688113396,-2.0488129615085624,0.04048040784614961,0.34296262018794493,0.5487645444218576
HNRNPA2B1,4,4,-1.426748725829114,-1.7896596667114766,0.07350864011867257,0.43985057526990506,0.6588294575400304
CAV1,4,4,-1.4265819887047893,-1.7349886290790957,0.08274281929592128,0.464589748884531,0.6858798528273891
MED26,4,4,-1.4228593596340733,-1.4455374699179488,0.1483069760959214,0.5909979249988966,0.8579644208826539
PGP,4,4,-1.4220188370554656,-2.6819859042115217,0.007318654346787776,0.19171702074081165,0.3576726767263496
TRIM49D2,4,4,-1.4214602685143252,-2.317542763359497,0.020474183981502588,0.26255283995534107,0.45497838568531657
DNTTIP1,4,4,-1.419812783550047,-2.549385463706372,0.010791295161793824,0.2103822224454876,0.3896970401084074
CALML6,4,4,-1.419357659455759,-1.6695888415328652,0.09500073962801991,0.49354420671659277,0.7167835554844706
PPOX,4,4,-1.4184750371088215,-2.5245307632675575,0.01158528645529546,0.21488502520148745,0.3957647773826152
COX20,4,4,-1.4169807740077056,-2.0494076349890498,0.04042227128940151,0.342916498515016,0.5440694211451563
WDR59,4,4,-1.414835407699235,-2.268581966237092,0.023293759303405045,0.275931441773767,0.46795573352152925
C4orf47,4,4,-1.41432895096852,-2.029665141545721,0.0423905884822728,0.3502859133859404,0.5505314399706028
ELL,4,4,-1.4138913848691201,-1.7575997354265915,0.07881563840645837,0.45483191330393685,0.6684759239327964
GLE1,4,4,-1.4137732256860858,-1.4046540274386783,0.16012418249203209,0.6081289234784568,0.8821271837239517
HNRNPA1L2,4,4,-1.411929596036831,-1.2017827425017271,0.22944771340256695,0.696117936996929,1.0554455748767033
FRG2C,4,4,-1.4096993152259696,-1.9039832548846363,0.056912365051198816,0.39697057789480666,0.5993936762260658
RAB13,4,4,-1.4071877046032233,-1.6892222420110534,0.09117684813510508,0.4855567284497808,0.7001549760110272
APC,4,4,-1.406346111544909,-1.7011665089612527,0.08891172480020314,0.48065220282084437,0.693470097625899
GTPBP10,4,4,-1.405055747095481,-1.9129989367057314,0.05574818857395551,0.3939057775282853,0.5936006794443438
MSL2,4,4,-1.4034882277996954,-2.206708520864031,0.027334429566239833,0.29575622021563575,0.4839612442187795
CCNK,4,4,-1.402760810887236,-0.913654190588079,0.36089858194991636,0.7939616072341115,1.4185050139442577
POMP,4,4,-1.4015259606223276,-2.2246322902958333,0.02610593310300499,0.28869706344804247,0.47746969046866566
BECN1,4,4,-1.4014355500853952,-1.6635718314035282,0.09619802499437323,0.49648624079345766,0.7109770085085145
UBE2Q2L,4,4,-1.4006974617672017,-2.270832873725385,0.023157097077156477,0.2755973673217541,0.4625800581990705
OR5D14,4,4,-1.3993651764821613,-2.0996967002750115,0.03575553004893173,0.32620307676622057,0.5190105934833871
SLC35G6,4,4,-1.3991848751542486,-0.9064574014294016,0.3646938023175452,0.7953169988265459,1.4269750316566017
ANKRD11,4,4,-1.3988688690493427,-1.993725139990403,0.04618210042926919,0.36565348253448854,0.5583146890729699
SLC22A10,4,4,-1.3984695584967934,-2.0788038820391845,0.037635379946762415,0.33125658213479864,0.5261793898962642
FAM200A,4,4,-1.397038406043645,-1.7466599079861194,0.08069634872968395,0.45875946260275113,0.6658786383219045
BRD2,4,4,-1.3961828404126737,-2.286218467780998,0.022241480884420416,0.2723263447430669,0.4563551134147524
MND1,4,4,-1.3959054270955116,-1.1151850417823863,0.2647711346902814,0.7261116145760812,1.134983220626058
EIF5AL1,4,4,-1.3951410801167172,-1.0717983813852734,0.28381060028707567,0.7439313143486714,1.185453342991805
CSNK2A3,4,4,-1.3939150624074454,-0.8723364363053161,0.3830248657838736,0.8075845846362026,1.4812981653150112
CD2BP2,4,4,-1.393084208775,-2.4058805692165603,0.016133538092905495,0.24090649497633024,0.42042200985924516
ZNF322,4,4,-1.3889103427763103,-2.3830356068376326,0.017170533431009688,0.24702546080834117,0.4255720020793347
NEDD8-MDP1,4,4,-1.3869887954434463,-0.6969190408915285,0.4858534608974939,0.8616194220000065,1.8681220743429925
MTERF3,4,4,-1.3860743895523846,-2.0720142835217294,0.038264109159626615,0.33257931712957867,0.5239601628808698
FANCD2,4,4,-1.3859897635948677,-2.4842550989768313,0.01298227707132141,0.22414657783574174,0.39712395545927176
NDUFAF1,4,4,-1.381337572073834,-1.9321499512998894,0.05334100048220666,0.38639448787765807,0.5757096164175449
OSBPL8,4,4,-1.380668159604816,-2.372195340264042,0.017682739296985196,0.25006736865716767,0.42610756612376466
OR4F17,4,4,-1.380255907354271,-2.6770038658962214,0.0074283777853904965,0.19171702074081165,0.3483080921837557
ESCO2,4,4,-1.3782660138758687,-1.4909250513399692,0.13598117342192492,0.5722166815528954,0.800715256685365
RBPJ,4,4,-1.3779515977181958,-1.6635889701257256,0.09619459760405309,0.49648624079345766,0.6990540019718399
MCAT,4,4,-1.377420143897632,-1.9034835474004137,0.05697747850158422,0.39697057789480666,0.5858772254517588
FRRS1,4,4,-1.3762089187807784,-1.4926487097032544,0.13552916581144153,0.5714974568087617,0.7984024765018437
MTRNR2L2,4,4,-1.3756072492516478,-1.6913428551813585,0.09077133956605193,0.4846124617670253,0.6833480099045176
RBM42,4,4,-1.3751923234389376,-1.631912491215796,0.10269792222579484,0.5112960113314969,0.7147645741812749
MMGT1,4,4,-1.374911998404015,-1.8545515880691368,0.06366028684620087,0.4162637914784253,0.6056654362575619
SETD2,4,4,-1.3748822188373575,-1.7968974557809076,0.07235190062349725,0.4373377218902287,0.6315254084316475
TBCB,4,4,-1.3742063610771198,-2.24827489176119,0.02455866672921226,0.28047105632808506,0.46076408886068415
DENR,4,4,-1.3732889509977906,-2.2486389132067015,0.024535478559307378,0.28047105632808506,0.4603437181210428
GAGE2B,4,4,-1.3730421171621516,-1.6475871459126408,0.0994374199391754,0.5034562668337641,0.7051187293567246
TONSL,4,4,-1.3728459237069282,-1.8674734791048744,0.06183549702657394,0.4116551217934196,0.5991614476811415
CCNL1,4,4,-1.372265589617328,-2.031414301615939,0.042212984854524835,0.3494225983215822,0.5335100914574566
SPATA31A1,4,4,-1.3721673754375894,-0.8393069834544701,0.40129706540909127,0.8194724834762486,1.5194759285563983
PLEKHF2,4,4,-1.3716113465602533,-0.9192461311729081,0.35796684703217563,0.7931236706172332,1.3779237653728262
RAB3GAP2,4,4,-1.3710660981506024,-1.8945818566318628,0.05814782034916543,0.39992057946513093,0.5868864354328968
ZNF714,4,4,-1.3701289840529867,-0.8888367713580528,0.3740908105684882,0.8007291781766281,1.4271006298805395
FAM25G,4,4,-1.3691304534374766,-1.554594956533995,0.12004256570212413,0.5465396756228439,0.7558425158303619
ATF4,4,4,-1.3691055334273037,-1.683296145942601,0.09231777613994073,0.48836691263844095,0.6842626538654972
