gene,n.sh_sgRNAs.raw,n.sh_sgRNAs.passFilter.3VS1.A375_VS_plasmid,B.3VS1.A375_VS_plasmid,z.3VS1.A375_VS_plasmid,pval.3VS1.A375_VS_plasmid,FDR.3VS1.A375_VS_plasmid,B.sd.3VS1.A375_VS_plasmid
ZWILCH,3,3,-1.8040736878926988,-1.03863611477666,0.2989740029817639,0.874073438791673,1.512864522443368
LENG1,3,3,-1.802941014063365,-2.6012603267847023,0.009288194131697656,0.2694724361773125,0.3833653344530434
RPF1,3,3,-1.8028699312460184,-0.9267917930789935,0.3540346468576152,0.8900628535363033,1.721299629315373
APEX1,3,3,-1.8012638685109308,-2.190170735940471,0.028511856727491708,0.4183539273262125,0.5373459327682993
DBF4,3,3,-1.8010996848837073,-2.6154493898648155,0.008911012618782951,0.2694724361773125,0.37845294246639705
NACA,3,3,-1.7991371171125183,-2.380928573548249,0.01726906001362517,0.32998048143325426,0.45913558977538466
CHMP3,3,3,-1.798821946593971,-2.7956159270280065,0.005180091999621232,0.26926241943773355,0.3245166398407199
CNOT10,3,3,-1.7973521569042206,-2.1108699517205274,0.03478349146768281,0.4660968945192429,0.5720560130483758
CTPS1,3,3,-1.7965410634227112,-2.079617984774055,0.03756058605248975,0.48287071783670155,0.5865935877934759
FUBP1,3,3,-1.7960499350098937,-2.812488112531992,0.004915984055895213,0.26926241943773355,0.3193649677716236
URB2,3,3,-1.7948815455534564,-2.5123468421998467,0.011993115103724677,0.2909997717195615,0.4109792541035734
NCAPG,3,3,-1.7948360816049398,-1.0487853227832713,0.29427693409977873,0.8715898272786481,1.488272935996435
CFDP1,3,3,-1.7943722634516694,-1.3399927895312733,0.18024768913651396,0.8304048828137106,1.106674333818512
SLC25A42,3,3,-1.7939259594304078,-1.413662164019385,0.15746111954487696,0.8132550525168311,1.0330056153580747
MRPL42,3,3,-1.7929967221688188,-2.1212829164202454,0.03389800113784872,0.45987395944225784,0.5658351349129832
CEP350,3,3,-1.79292060251889,-2.8429903566860464,0.0044692422642522885,0.26926241943773355,0.3105556818437519
XRN2,3,3,-1.7914735914551676,-2.1064270181201987,0.03516727643835119,0.4686794705433798,0.5722589082477901
MFSD6,3,3,-1.7913271303558784,-1.8378022021648532,0.06609155702928989,0.6270071509736547,0.7138140625721738
RPL17,3,3,-1.7909497984555383,-2.642824753506573,0.008221757739485113,0.2694724361773125,0.3677778016748318
ASCC3,3,3,-1.7898455946791816,-2.2148730629859106,0.026768778494035403,0.40437759870526063,0.5232757122150293
EIF3H,3,3,-1.7892302026903917,-2.5829847005617377,0.009794966650893336,0.27011624734269457,0.386303744966251
HAUS5,3,3,-1.7883435322845498,-1.428141903293799,0.1532510185568192,0.8112430668590389,1.0162147040950154
AXIN1,3,3,-1.7878075490189282,-2.666440482741586,0.007665917867837262,0.2694724361773125,0.35991174448189733
ARPC2,3,3,-1.7877179337890985,-2.842674087293402,0.004473679162389091,0.26926241943773355,0.30973891592422875
ING3,3,3,-1.7875632239238937,-2.460649216832284,0.013868588796499192,0.3040621162636106,0.42719339850711274
ALKBH8,3,3,-1.7875088523205287,-2.2316289611189153,0.02563949589469215,0.39521630784493655,0.515488217449753
SSBP1,3,3,-1.7874411112009791,-2.864180329990451,0.004180899186522004,0.26926241943773355,0.30399620450050735
ZNF207,3,3,-1.7866554038212998,-1.7455578270097654,0.0808878158561928,0.6870193006967782,0.7691814617845586
SKP1,3,3,-1.7859991388507868,-1.4107696222110107,0.1583125544438404,0.8145359798202276,1.031179663365558
PPP6C,3,3,-1.7839189116048981,-1.5214791223014115,0.12813964661939747,0.7901166397052035,0.9319898950579522
MRPL9,3,3,-1.7837045377771583,-2.8843009792145398,0.0039228362879267205,0.26926241943773355,0.29812301845735145
TEX10,3,3,-1.782926397965367,-2.2979871498387117,0.02156252050724756,0.36974150615272294,0.487013834252372
HGS,3,3,-1.7824286405831198,-3.1628032938856405,0.001562578743936997,0.26926241943773355,0.23275055216353432
LEO1,3,3,-1.7812889111690542,-2.5639835127691306,0.010347845987221847,0.2731195439476515,0.3907319075601907
U2AF1L5,3,3,-1.779870422369079,-2.0318898646098904,0.04216480683281108,0.5127609520762316,0.6043026433112232
XRN1,3,3,-1.7797006307807228,-2.6677957347494843,0.007635066153714932,0.2694724361773125,0.35787093428544636
DYNC1H1,3,3,-1.7795344989080364,-2.664795529018363,0.007703514602032315,0.2694724361773125,0.35874290260792424
MRPS22,3,3,-1.779473586488375,-2.6505875015900404,0.008035191052307877,0.2694724361773125,0.3630449864720998
CSNK2A1,3,3,-1.7792858502853794,-2.6260981461595696,0.008636990949718346,0.2694724361773125,0.3705478948441378
TMEM259,3,3,-1.7783345134971185,-0.8757577155070649,0.3811617618033941,0.8949275245670769,1.8086679955486735
ANKRA2,3,3,-1.7780764555391624,-2.5285419709190338,0.01145373910248433,0.2836864502735896,0.4016963299163506
ATRIP,3,3,-1.7779818799168814,-3.2727424085481243,0.0010650949694932532,0.26926241943773355,0.2099263352180806
EARS2,3,3,-1.7765960041328117,-2.3309754951674027,0.01975465185731511,0.3530880052399909,0.47235045688531946
ZBTB8OS,3,3,-1.7763401206644969,-1.099708546941856,0.27145912961555274,0.86761717722099585,1.3936410951225584
TSEN2,3,3,-1.7753905555653058,-1.3083989752627732,0.1907380200302817,0.8377117242138739,1.1283846464852678
NADK,3,3,-1.7750435690962216,-2.492674039443388,0.012678517869008688,0.29326637783173337,0.4131162333253404
SPSB4,3,3,-1.7733658008718904,-1.02904093331414,0.3034604402527557,0.8756822691586933,1.503131300232532
CAPZB,3,3,-1.772843719098393,-2.3747675146960914,0.017560006478652922,0.33284754506878933,0.45472088192102217
DENR,3,3,-1.7724140657958314,-2.729907829884194,0.0063352035123120124,0.2694724361773125,0.33817142025620683
RPRD1B,3,3,-1.772359525917957,-2.2063271996468043,0.027361098257002933,0.4087510157002699,0.521792890113098
HUS1,3,3,-1.7715341590039617,-2.571520995217262,0.010125287577771211,0.2706390578067483,0.38615856043771335
SCAMP4,3,3,-1.7714129312581461,-1.7033916217804355,0.08849480456157874,0.709836509594531,0.7903525615342051
RNPC3,3,3,-1.7700704691653895,-1.869789754610525,0.061513019666071575,0.6079879945865171,0.686835641668937
YLPM1,3,3,-1.7694589324858014,-2.3471617485351204,0.018917040640703906,0.3451809948688061,0.46425176471504725
VPS39,3,3,-1.7694451155567068,-1.7659164315689746,0.07740987006478457,0.6731677828242235,0.7488153911230535
PARS2,3,3,-1.76930983514345,-1.6789290302664597,0.09316587598730404,0.7172699037692299,0.8060464617001519
SAXO2,3,3,-1.768259473467646,-2.014518960753519,0.04395507622202595,0.5240688518332784,0.6089698241464813
C1QBP,3,3,-1.7668608964419814,-2.5045251922596323,0.01226158728818261,0.29111716590936637,0.40719500251271085
CENPN,3,3,-1.766527373763496,-2.8479963038208007,0.004399543553341987,0.26926241943773355,0.30466652525410576
BRCA2,3,3,-1.76591851172945,-1.625725798050497,0.10400799947264477,0.7411550429992614,0.8421269483089093
ZFYVE19,3,3,-1.7654359645700646,-2.3924219789529717,0.01673758628641747,0.3258137354764016,0.4462998365311675
CNOT9,3,3,-1.764331820256173,-2.009292107208906,0.044506164459640195,0.5253589354141284,0.6102275241384872
TCERG1,3,3,-1.7617604839506191,-2.510193609680623,0.012066498381610653,0.2909997717195615,0.4041163037248872
UBA3,3,3,-1.761014853178775,-2.129947530711831,0.03317594542443279,0.4559732834359247,0.5518224527720015
TOP2A,3,3,-1.760562702039964,-1.961218001254961,0.04985359783885201,0.5564874731001921,0.6334528109425813
CDK11B,3,3,-1.7601973604816172,-3.233069287946407,0.0012246785538155421,0.26926241943773355,0.2155683428597018
RPS23,3,3,-1.7576788924669573,-2.188492453432137,0.028633750373411995,0.4194733446176278,0.5250629564185985
TELO2,3,3,-1.7573055245577975,-1.7056837429548393,0.08806697809817653,0.7096114152887117,0.7825318667156957
ZNHIT1,3,3,-1.7571025542092675,-2.4691927017648774,0.013541827249163491,0.3014069698385751,0.4169607053329842
PXMP2,3,3,-1.7570296303887325,-1.2881091655643344,0.19770796523973838,0.8377117242138739,1.1387320347063925
TUBGCP4,3,3,-1.7566478427555372,-1.3897080220543387,0.16461755783871523,0.8212625681193348,1.0341510208258107
AAGAB,3,3,-1.7546244405301044,-1.7862741975374612,0.07405487255945284,0.6582732745195389,0.7299540043634893
ATP5A1,3,3,-1.753743507016826,-2.301651033020319,0.021354859710777833,0.3682154551225178,0.4776080512071525
GTPBP4,3,3,-1.7531054000895112,-2.3138061818844164,0.020678356125656265,0.3635816410155724,0.47270675769238757
ZRSR2,3,3,-1.7530398868645092,-2.2971786030297774,0.021608583220530504,0.36989040371520426,0.4791671693205451
NOL9,3,3,-1.7499679776086807,-1.4392988572225285,0.1500658664922554,0.8074827014038687,0.9843360904863042
PRPF4B,3,3,-1.7491349355470793,-1.5885823811918889,0.11215470853586454,0.766497183183125,0.8614500616052895
MRPL32,3,3,-1.747772241693935,-3.227595818926795,0.0012483522391186614,0.26926241943773355,0.21512500393091957
USP36,3,3,-1.7471133169111261,-2.7846774173879156,0.005358099926615414,0.26926241943773355,0.3181511960041619
CSTF3,3,3,-1.7456915300400437,-1.6847429443851414,0.09203817717265116,0.7170390187084607,0.7913483509323167
DOT1L,3,3,-1.7442936927265136,-1.834351028326767,0.06660190401099399,0.6293213909998822,0.6970731802781496
MRPS24,3,3,-1.7416792020795546,-2.05591027588139,0.039791165450995265,0.49504505904733936,0.579818103725432
GOSR2,3,3,-1.7416181314028285,-3.0960562516086436,0.001961131536598931,0.26926241943773355,0.24153175267522706
RRS1,3,3,-1.741573565732873,-1.4245200481386533,0.15429598581701054,0.8125553545156496,0.9929223195385661
TIMELESS,3,3,-1.7408069647432596,-2.7277210469895605,0.006377351315196975,0.2694724361773125,0.3327578163105736
PMVK,3,3,-1.7407772853066512,-2.2532443243670057,0.0242437480723929,0.3846837540487666,0.4932223898688639
CEP152,3,3,-1.7391337070441701,-2.217029535639813,0.026621073284521193,0.403438719672889,0.5075548823320899
ELOF1,3,3,-1.738815977541202,-2.395869269410697,0.016581002979268643,0.3247127402095532,0.4383262942737941
PDCD5,3,3,-1.7359069920865247,-2.2109082302558885,0.02704219263331078,0.40694097333402834,0.5091524897333312
RER1,3,3,-1.7355798019767796,-2.3184296968722076,0.020425979657279592,0.36130565260250963,0.466212530123414
ILF2,3,3,-1.7351169378937996,-2.0601300514593146,0.0393861096751161,0.4922742729102804,0.5756420737692003
VCL,3,3,-1.7344210978238463,-2.334173206600664,0.019586654265637327,0.35166348709657996,0.4599303850161777
SURF4,3,3,-1.7342910842525063,-2.80365933940125,0.005052625913468412,0.26926241943773355,0.3107268532749826
PSMD6,3,3,-1.7331037358699797,-2.6992476170888855,0.006949644609459523,0.2694724361773125,0.3393721160231136
MYBBP1A,3,3,-1.7291408851262406,-2.096384060497778,0.036048135216764005,0.47501946252994504,0.5569001125563555
POLR2I,3,3,-1.728606311751862,-1.185472352997842,0.23583073947926156,0.8490383835653859,1.2402366008098966
TAF1B,3,3,-1.7285800348931473,-1.8606868124327995,0.06278841724568406,0.613593888170332,0.675824105922194
PHB,3,3,-1.727809436317602,-2.284820728372195,0.02232334171170742,0.37322014033686424,0.4770702727717533
TRAIP,3,3,-1.7277660249462239,-2.5244641501767338,0.011587482298369088,0.28587498756472457,0.39165419147388075
FDXR,3,3,-1.7276259053403946,-1.7201279592781096,0.08540918447769388,0.700852265853,0.7599404471149356
HAX1,3,3,-1.7264398704108967,-2.082727535328864,0.03727606608389452,0.48144541977634425,0.5622730606244394
GTF2H4,3,3,-1.7262767003412693,-2.0707452110496023,0.03838261276855005,0.4862823224659031,0.5677567354758233
DIEXF,3,3,-1.725302173723628,-2.0258111111295025,0.04278414487167229,0.5168198162566523,0.5887007246923253
RANBP2,3,3,-1.7246475843860982,-2.4033717629676765,0.01624466342953613,0.3219006900526278,0.432080448734773
BANF1,3,3,-1.7220050309774861,-2.1980006917850536,0.027949056640365514,0.4134454678113842,0.5104274630274307
RHBDL3,3,3,-1.720163757766034,-2.261484458405037,0.023729274017380834,0.3813229765139991,0.4841100798057125
DGKZ,3,3,-1.7199855454463444,-2.3017433563456557,0.0213496496033106,0.3682154551225178,0.4683791368644282
DNAJC8,3,3,-1.7197182399610382,-2.351439727678398,0.018700919058757117,0.3446830120898409,0.44962102324047587
C15orf52,3,3,-1.7190913047766143,-1.0930319663601562,0.27437976479630194,0.8679511733797567,1.3584070564335642
CENPL,3,3,-1.7190898500864824,-2.390453404313124,0.01682758427487703,0.3258137354764016,0.4352874061674411
SUPV3L1,3,3,-1.7189781997239797,-1.792788943694252,0.07300667805141334,0.6541869140899048,0.711229762697586
DBR1,3,3,-1.7164894833011743,-2.5588589325014035,0.010501634642874205,0.2749503853796612,0.37812857255912447
CDK12,3,3,-1.7163986881150815,-2.773307902436396,0.005548959068685138,0.26926241943773355,0.3156081197400068
EIF3G,3,3,-1.7149933233138726,-1.889814625775026,0.05878275677747576,0.5973098157383794,0.6545102908967552
DNM2,3,3,-1.7131951546616948,-1.1947659781351763,0.23217847628845828,0.8489580683330961,1.2176453738978743
INPP1,3,3,-1.7112985335114896,-1.3011164557945423,0.19321859588948392,0.8377117242138739,1.095276270665658
XRCC5,3,3,-1.7077079537387403,-2.1935119319373695,0.02827051586411753,0.4157635866148584,0.5080485767786088
OSBP,3,3,-1.7058076646113722,-2.6891571470872777,0.007163268864554824,0.2694724361773125,0.33688737625820786
NSL1,3,3,-1.7046451050954647,-1.9848669306495597,0.04715927847758217,0.5391506622319103,0.6015239829364549
GNL3,3,3,-1.703642447637756,-2.472137727449615,0.01343077619887412,0.3007870620133154,0.40329184122866985
ANKRD52,3,3,-1.7030344039534624,-2.231074694132095,0.02567618169271421,0.3954592352313881,0.49134961907938646
PRKDC,3,3,-1.702285241577587,-2.568122634809124,0.010225097502538093,0.27198393513481595,0.37211642269183
RPS12,3,3,-1.7002515213662681,-2.31260266095586,0.020744495100597813,0.3635816410155724,0.45890729154440085
CARM1,3,3,-1.6995268069370355,-1.6618231779225159,0.09654823350000867,0.7243225552533401,0.7856737586189702
GPALPP1,3,3,-1.69944288241166,-2.3406205200161856,0.01925172373873402,0.347819383570359,0.44827957685009373
KDM8,3,3,-1.6985508629762338,-2.4901044773143894,0.01277055486688422,0.2935984742997299,0.39615540711812086
EIF3F,3,3,-1.6964206677464424,-2.963938916482126,0.003037285706573313,0.26926241943773355,0.26451078301331254
SOD2,3,3,-1.696029819627208,-2.888540516338704,0.0038703416439600604,0.26926241943773355,0.2824291254528854
SDHAF1,3,3,-1.695340035502059,-2.3470437096654253,0.018923034748866713,0.3451809948688061,0.44484829801354314
UTP15,3,3,-1.6933537957489526,-2.407187156181933,0.016075929023032044,0.3216542080582416,0.42291077173881114
CEP135,3,3,-1.6932147193717295,-1.8200186707127768,0.06875616164170208,0.637563269236941,0.6847969647926014
CAGE1,3,3,-1.6929510208879262,-2.3090852263171033,0.02093885240218266,0.3647497324800864,0.45825472833519754
TULP3,3,3,-1.6923234755962815,-2.504958521557782,0.012246575425312947,0.29111716590936637,0.38987689571948453
SETD1A,3,3,-1.6919449643889084,-2.6241907919721763,0.008685511630608388,0.2694724361773125,0.3529224991025688
CENPW,3,3,-1.691735637444958,-1.8250712033287213,0.06799028508947878,0.6360439386062824,0.6813201307887884
API5,3,3,-1.6914362282467266,-1.8565054643737182,0.06338154487846821,0.6159841825235058,0.6636031941983382
CCDC28B,3,3,-1.6891439109948405,-2.5582826167494375,0.010519056441395653,0.2749503853796612,0.37228319097918666
SPSB3,3,3,-1.6886289116978817,-1.788008106842629,0.07377469990802046,0.657018981555971,0.7014780277323103
DNAAF5,3,3,-1.6884040069076078,-1.9877063229155059,0.04684417922640983,0.5361970315085965,0.5944049929712877
GTF2F1,3,3,-1.686579319832882,-2.659638567142588,0.007822454521656698,0.2694724361773125,0.3414830394432679
PCBP2,3,3,-1.6858137355522944,-2.8805461821823415,0.003969867882523637,0.26926241943773355,0.2826802003181809
PSMC1,3,3,-1.6850420993140511,-1.357200431282003,0.17471753375949706,0.8284904077223558,1.0225361909685091
PIM1,3,3,-1.6850085291554189,-1.6450972783017677,0.09994975179409478,0.7326805311888298,0.7902328286973526
ATP6V1H,3,3,-1.6814356627223503,-2.305874530057128,0.0211176441854347,0.3668026101253171,0.45633562098108066
SOCS4,3,3,-1.6811933559436822,-2.393615355312772,0.016683234276005852,0.3257022327974779,0.4245866709029282
DHX35,3,3,-1.6808692068044837,-2.17687853523869,0.029489631350015123,0.42536598597225367,0.5069027347209544
DIS3,3,3,-1.6798092244820855,-2.4987387158230967,0.012463616760958175,0.29326637783173337,0.3889932897716604
ERAL1,3,3,-1.679252539421285,-2.1142145011789686,0.03449695087682683,0.4638251182210915,0.5330089771893168
ATP5B,3,3,-1.6789511191834623,-2.8221976745229282,0.00476957684432971,0.26926241943773355,0.2960645096169683
FNBP4,3,3,-1.6768811718282766,-2.90658170581517,0.003654014573844023,0.26926241943773355,0.27489875446415324
THG1L,3,3,-1.6766504209959998,-1.602846956010067,0.10896844704340267,0.7584846085547785,0.8155641456693469
SLC35B1,3,3,-1.675334705051249,-1.9070484144405782,0.05651431837167457,0.587115285258343,0.6303240957030743
SRSF4,3,3,-1.6747042249478212,-2.069819401409449,0.03846925982043206,0.4862823224659031,0.5512123187148067
GPATCH4,3,3,-1.6746136938055856,-3.132742408278349,0.0017318135604208551,0.26926241943773355,0.22470077053932175
WDR92,3,3,-1.6711871150186612,-2.6526236660640397,0.00798688645394016,0.2694724361773125,0.3403693307330661
EIF2B1,3,3,-1.6711018181020414,-2.533652926089189,0.011288047379336974,0.2825450587744505,0.3759296970842287
NFYC,3,3,-1.6697817080683777,-2.621907340542416,0.008743920052226213,0.2694724361773125,0.34896675485900275
HAS3,3,3,-1.6690735124917966,-1.075870961492844,0.2819849704676216,0.8680454392601428,1.3435414478801089
PDCD6IP,3,3,-1.6688313802603054,-1.6693785122758018,0.09504238936154204,0.7207443171310928,0.7665062920759718
MSH3,3,3,-1.66774682576147,-1.3402400730972952,0.18016730729142358,0.8304048828137106,1.0283380470349779
LSM3,3,3,-1.6657167923111937,-1.9898114616549443,0.046611708367157834,0.5345073208267892,0.5854049495944084
GPT2,3,3,-1.665490141929055,-1.4725431257878923,0.14087427023957128,0.8031525537071247,0.9090319158378637
ANAPC15,3,3,-1.6651678224405178,-1.992961795874547,0.046265630655933254,0.5337777094846317,0.5837001141544114
SDF2,3,3,-1.6646749561566865,-1.801422490885492,0.07163631385236663,0.6494005720183039,0.6838002837835334
RRP1,3,3,-1.6634363195945774,-1.696159330124353,0.08985571018985732,0.7128854790797329,0.7467580737782903
HYOU1,3,3,-1.663150352011416,-1.6778702662676448,0.09337242825867038,0.7176247906187369,0.7583690279306293
HNRNPU,3,3,-1.6629265644044675,-1.8952322707733193,0.058061636602710014,0.5939883878633987,0.6317998807456845
AREL1,3,3,-1.6620291658081376,-2.4024383694706204,0.01628617861638973,0.3219006900526278,0.41671231625832017
