gene,fdr,stat
CAPN2,0.0010967897444098445,0.03027907233515137
SGTB,0.4784078468653319,0.8203791132783083
CREB3L2,0.37931110161095954,0.8077500411070698
TRIM11,0.44901503120212766,0.8170419066593767
CASP8AP2,0,0
TIMM29,0.43574502419020333,0.8154533561851857
DDIT3,0.0318307459249579,0.40892830267043134
CYP1B1,2.200786187964992e-5,7.834290066178751e-4
SMIM11B,0.030718171403378285,0.39903311577748857
RTN4,0.451235585579373,0.8172883989276598
BCL2L10,0.3747378109153868,0.8071513858839416
ALDOA,1.3844556837252267e-7,5.367537630363017e-6
SH3BGR,0.4407968200614657,0.8160263054642629
HLA-DPB1,0.23185000215001478,0.7697458159107716
GBF1,0,0
EPM2AIP1,0.050238409797641506,0.514811085294556
LSM8,0,0
NT5C3A,0.5192044330101261,0.8248808817558216
PQBP1,8.395570102958872e-7,3.210819991494862e-5
GTF2IRD2B,4.000546110286547e-8,1.573199583382312e-6
PEAK1,0.1331691122236914,0.7024529701040287
TAF1C,0,0
VWA8,0.48597125238308464,0.8212294830171396
C6orf203,1.0591099607839125e-13,3.6316505358513496e-12
TFPI2,0.27454435670177463,0.7851718720964848
INF2,0,0
ZDHHC20,0.11325619629608391,0.6749178752130526
GSG2,0.13397336158982012,0.7030441903281278
PARK7,0.29993758297666706,0.7923112387336955
SPR,0.21915956669710723,0.7641699552626062
AMN,3.180885099805313e-12,1.278530614712281e-10
THSD1,0.12358917768189277,0.6891460736302244
CRTC3,4.1790223016960445e-11,1.6094188204363036e-9
PDS5A,0.24558817384671092,0.7751172798243874
HLA-B,1.6261198429618192e-15,5.750955267558311e-14
TMBIM4,7.353117324842173e-4,0.021218213882621795
DFFB,0.07186749091985462,0.5891112557402141
RTFDC1,3.6790631600413314e-7,1.504024493959033e-5
KCNC3,0.5217646812450107,0.825287208887911
TMEM101,0.46901751403840125,0.8193087813049775
ZNF335,0,0
SLC15A4,0.03356814285087602,0.42131563476358047
TYRO3,0.39439484251509205,0.809968669164197
ZNF527,4.530029505465236e-7,1.7179220964669284e-5
CYB5D1,0.04284932017003173,0.48134152664570384
ERMP1,0.3605708397811638,0.8048191615543909
MYRIP,1.7493930229637338e-6,7.184317014086172e-5
UBTF,0.5028563171625453,0.8229774686926593
