gene,fdr,category
PELP1,0.05184475120385233,1
ANAPC5,0.05274912,1
GTF2H4,0.05288567783094099,1
RIOK1,0.05288567783094099,1
CNOT1,0.05295363057324841,1
SMC3,0.05328285941223193,1
WDR70,0.05328285941223193,1
GTF3C5,0.05339225396825397,1
GEMIN2,0.05391340729001584,1
EIF3H,0.05454096442687747,1
DOLK,0.05525270142180095,1
ANKRD49,0.05561772870662461,1
RPL29,0.05561772870662461,1
SLC35B1,0.05602572104018912,1
WDR73,0.0566448427672956,1
TTC1,0.0566448427672956,1
MRPL27,0.05720087981146897,1
NCAPD3,0.05730599686028257,1
ZNHIT2,0.05777002349256069,1
ELP6,0.0581864168618267,1
NOB1,0.0581864168618267,1
MRPL37,0.05824467653936088,1
UQCRQ,0.05824467653936088,1
ITGAV,0.05861211180124225,1
HAUS1,0.05861211180124225,1
SEH1L,0.05861211180124225,1
TAF1B,0.058920030983733544,1
INTS5,0.058931128284389483,1
CENPN,0.05903320463320463,1
UTP23,0.05938424055512721,1
DPAGT1,0.059881324095458044,1
MCM6,0.06042332307692308,1
UPF2,0.06048472030651341,1
SUPT6H,0.06048472030651341,1
TUBG1,0.06048472030651341,1
DDX1,0.06058474732006125,1
KRI1,0.060684621270084164,1
TEFM,0.06102991596638655,1
IPO13,0.06167038051750381,1
SNRPC,0.06167038051750381,1
SF3A1,0.06167038051750381,1
PLK4,0.06186711246200608,1
HAUS7,0.062114,1
SMG1,0.062309167927382746,1
KNTC1,0.06356220710506424,1
PSMD8,0.06394725075528701,1
PET117,0.06461813253012048,1
MED30,0.06461813253012048,1
NARS2,0.06538315789473684,1
MRPL46,0.06647030665669408,1
SARS,0.06647030665669408,1
MRPL16,0.06647030665669408,1
SRF,0.06647030665669408,1
TBP,0.06813470852017937,1
EIF1AD,0.06894022404779687,1
CCDC115,0.06949818181818182,1
DDOST,0.06949818181818182,1
SRRT,0.07001566641846613,1
THOC2,0.0702479761904762,1
ACTR6,0.07033784386617101,1
MRPS7,0.07096319526627219,1
DNAJC9,0.07096319526627219,1
INTS8,0.07119325942350332,1
NUDC,0.07128183161004431,1
PKM,0.07233849779086891,1
RPN1,0.07254701908957416,1
ZNF207,0.07254701908957416,1
RPAP1,0.07408506181818181,1
