gene,fdr,category
MRPL37,2.7020157551682633e-7,1
MRPL38,1.8707015176387207e-4,1
MRPL39,1.314996330330636e-4,1
MRPL4,3.061362768029208e-4,1
MRPL40,1.5057586778489178e-4,1
MRPL41,4.753610961703454e-5,1
MRPL43,2.480107523592714e-6,1
MRPL44,5.9942693987751986e-5,1
MRPL45,0.002016093352946077,1
MRPL46,1.4974491152008909e-4,1
MRPL47,0.016963987756630678,1
MRPL51,2.197511807449359e-5,1
MRPL53,0.00172603037374483,1
MRPL9,0.78006810153279,1
MRPS10,1.1035741788640709e-4,1
MRPS11,0.04972629824007793,1
MRPS12,5.340599557008217e-4,1
MRPS14,2.3294799796195927e-5,1
MRPS15,0.9999999999985838,1
MRPS18A,1.2666929824038542e-4,1
MRPS18B,4.343880688014051e-5,1
MRPS18C,3.501871133112175e-4,1
MRPS2,6.119567020368171e-4,1
MRPS22,7.635864646992638e-5,1
MRPS23,0.0012860864510969025,1
MRPS24,0.0011164831074642245,1
MRPS25,3.0381254788845506e-6,1
MRPS26,0.5183173337036214,1
MRPS27,4.410648562103816e-5,1
MRPS28,0.21221811379328692,1
MRPS30,0.02666794255989712,1
MRPS34,0.003307083546171492,1
MRPS35,5.648096002078729e-4,1
MRPS5,2.0293262722588673e-5,1
MRPS6,9.380532498148272e-5,1
MRPS7,0.0027256697070587414,1
MRPS9,1.682628968566238e-4,1
MRTO4,1.3750146624738334e-4,1
MTHFD1,2.7844530589733616e-4,1
MTIF2,0.01420119480080235,1
MTOR,2.842147348279629e-4,1
MTPAP,1.6417977604463868e-6,1
MVD,3.5132577281072613e-6,1
MVK,2.3340401079131143e-5,1
MYBBP1A,0.0257194166754365,1
MYBL2,0.22809508863056244,1
MYC,0.005969517207988981,1
N6AMT1,2.0130032070131537e-4,1
NAA10,0.9999999999985838,1
NAA15,1.4807436114932824e-4,1
NAA20,7.576565917492946e-7,1
NAA25,1.9256931539907708e-5,1
NAA30,0.044587968198332,1
NAA35,4.0955095243541684e-4,1
NAA38,0.9999999999985838,1
NAA50,8.219798109043183e-6,1
NAE1,1.778259433828496e-4,1
NAF1,0.1647217070312279,1
NAPA,3.927889580992469e-4,1
NAPG,0.9999999999985838,1
NARFL,1.126281604938677e-4,1
NARS,3.228672145854668e-6,1
NARS2,0.0011225107974747691,1
NAT10,5.1797885473071153e-5,1
NBAS,0.9426322600363475,1
NCAPD2,4.5187915114151193e-4,1
NCAPD3,4.666787109420529e-4,1
NCAPG,8.516121038757404e-4,1
NCAPG2,1.432126685925477e-5,1
NCAPH,0.01760090939519749,1
NCAPH2,0.6682759290246517,1
NCBP1,2.1637183432542142e-5,1
NCBP2,5.143326701420778e-5,1
NCKAP1,0.14904840018230775,1
NCL,1.903020367365167e-5,1
NDC80,1.3824354347239e-4,1
NDOR1,3.5401976838362762e-6,1
NDUFA11,0.20136678535634836,1
NDUFA13,0.6439087939139777,1
NDUFA2,0.28048853088087256,1
NDUFAB1,0.013839115888147955,1
NDUFB5,0.0859513765565738,1
NDUFB6,0.24321829068133569,1
NDUFB7,0.12041976753069121,1
NDUFB8,0.2582320139819141,1
NDUFC2,0.09163893013347946,1
NDUFS2,0.028291900365680044,1
NDUFV1,0.1931507315943566,1
