gene,fdr,category
DDX46,5.625287557299024e-7,1
DDX47,3.6682984010972064e-7,1
DDX49,0.007672722460453951,1
DDX5,1.0391487173939683e-10,1
DDX51,5.788715021575339e-10,1
DDX52,1.413695257428695e-8,1
DDX54,9.101952202608457e-10,1
DDX55,1.629467506773994e-9,1
DDX56,5.625074927126504e-5,1
DDX59,2.0202533934309466e-7,1
DDX6,3.519207642786666e-8,1
DGCR8,8.232739290995073e-8,1
DHDDS,6.073772615643544e-8,1
DHFR,5.4698647320376576e-8,1
DHODH,6.33969672440091e-7,1
DHPS,3.156346542875206e-9,1
DHX15,2.24093043437491e-8,1
DHX16,1.5182402398742364e-8,1
DHX33,7.433281571145713e-10,1
DHX35,4.036532479602947e-6,1
DHX36,1.834930174722904e-9,1
DHX37,1.4640245106988333e-9,1
DHX38,2.9871860499089417e-7,1
DHX8,7.2175420962533604e-6,1
DHX9,1.0831848221873052e-9,1
DICER1,1.338809526748473e-5,1
DIDO1,0.0013275904622796482,1
DIEXF,3.562301239348567e-5,1
DIMT1,4.490177098554852e-5,1
DIS3,1.02004418113039e-8,1
DKC1,2.34522210851985e-9,1
DLD,2.954731139185471e-6,1
DLST,5.482201099834824e-9,1
DMAP1,5.1721101642642394e-8,1
DMRTC2,0.9999999996019021,1
DNA2,3.62935518945299e-10,1
DNAJA1,2.754149855695728e-4,1
DNAJA3,1.2807514471628177e-7,1
DNAJC11,9.406373914452932e-9,1
DNAJC2,5.573635313903984e-4,1
DNAJC9,3.7213525273092676e-8,1
DNLZ,9.133475824919286e-8,1
DNM1L,9.119550810198211e-10,1
DNM2,3.249271584716798e-9,1
DNMT1,8.052133029650968e-9,1
DNTTIP2,3.4377557843288617e-7,1
DOLK,3.0420140755247573e-5,1
DONSON,3.681081113902019e-5,1
DOT1L,1.1507511918290063e-4,1
DPAGT1,6.400808549063641e-9,1
DPH1,0.11947606723371508,1
DPH5,0.007625215317974108,1
DPM1,0.4759955119114394,1
DPM3,0.10376484706489432,1
DR1,1.4097293204448835e-9,1
DRAP1,0.009329516063481157,1
DROSHA,2.5214512786173955e-6,1
DSCC1,1.0710116691663111e-5,1
DSN1,0.0019171377076103997,1
DTL,8.964408101695662e-9,1
DTX4,0.04700857712020962,1
DTYMK,1.1677818672860919e-9,1
DUSP12,4.55835790017031e-5,1
DYNC1H1,8.789752192569207e-6,1
DYNLRB1,7.099981329327567e-7,1
E2F3,0.13520150201520242,1
E4F1,6.05584857617759e-8,1
EBNA1BP2,2.8488151706927063e-5,1
ECD,2.6691215464632127e-9,1
ECT2,1.8248579891541054e-6,1
EEF2,5.365962581051805e-6,1
EFTUD2,5.7105474256019006e-11,1
EIF1,2.143561851831937e-5,1
EIF1AD,5.906486450881764e-8,1
EIF2B1,1.0396033555325546e-6,1
EIF2B2,1.2410409524291013e-7,1
EIF2B3,7.17345725740777e-11,1
EIF2B4,7.591150405683313e-9,1
EIF2B5,2.288696269707341e-7,1
EIF2S1,6.335143390436564e-11,1
EIF2S3,1.3056487109609929e-8,1
EIF3A,1.3757014606549628e-10,1
EIF3B,7.341775407022038e-9,1
EIF3D,8.112856701324019e-10,1
EIF3G,3.319318397369985e-6,1
EIF3H,9.583519395294523e-9,1
EIF3I,1.4692521380918222e-10,1
EIF3J,0.006981964001140488,1
EIF3L,0.0023916363968625,1
EIF3M,2.2741632863197009e-4,1
EIF4A1,8.047501069291443e-10,1
EIF4A3,7.926313016571748e-9,1
EIF4E,1.1583709928234956e-8,1
EIF4G1,8.470350455841936e-8,1
EIF5,5.5669360859297256e-11,1
EIF5B,2.478637429955197e-6,1
EIF6,3.2626641090059494e-10,1
ELAC2,5.7171327976124876e-8,1
ELL,0.0034807651094302754,1
ELP2,2.889984981458879e-8,1
ELP3,4.387016904709728e-9,1
ELP4,0.0032886806938799335,1
ELP5,8.47479979782113e-9,1
ELP6,1.0128598582972275e-4,1
EMC1,5.549329576167445e-9,1
ENO1,1.0092879343752965e-8,1
ENOPH1,0.005964695265279764,1
EPRS,7.340174229104069e-9,1
ERCC1,0.08438060603238899,1
ERCC2,9.501057163117784e-9,1
ERCC3,1.0855432896121363e-8,1
ERCC4,0.07819355647901309,1
ERCC6L,0.020486115072182957,1
ESF1,1.8876556638798465e-6,1
ESPL1,1.4432605712499407e-9,1
ETF1,1.3692395768656816e-10,1
EWSR1,0.01377974501195003,1
EXOC1,1.9730664590294576e-5,1
EXOC3,8.8876635964774e-4,1
EXOC4,3.1374527403470892e-6,1
EXOSC1,1.434074398278456e-4,1
EXOSC10,2.245648814620953e-5,1
EXOSC2,2.2770013148641413e-10,1
EXOSC3,8.122746071583584e-4,1
EXOSC4,2.0015344740858546e-9,1
EXOSC5,5.668566242866533e-4,1
EXOSC6,1.4282494059897221e-5,1
EXOSC7,7.734383080059921e-9,1
EXOSC8,5.689690175331488e-11,1
EXOSC9,2.3507278524328004e-6,1
FAM210A,2.465493316911524e-4,1
FAM50A,0.05133477136754525,1
FAM89B,0.0024780431787989558,1
FAM96B,2.2525826578129623e-8,1
FAM98B,1.1807357791197454e-8,1
FANCF,0.08488585037261481,1
FANCI,2.3427208279988343e-6,1
FARSA,1.6821545882119079e-9,1
FARSB,9.926120295395347e-7,1
FBL,9.4360327070635e-11,1
FCF1,6.071054665394911e-9,1
FDX1L,2.397765465378247e-9,1
FEN1,1.5683471929688362e-9,1
FIP1L1,2.0527150275403684e-9,1
FKBPL,0.001684648909282379,1
FNBP4,4.728717261474789e-6,1
FNTB,9.658019783014793e-7,1
FTSJ3,4.0187510428487743e-7,1
G6PD,1.6618756099750884e-9,1
GADD45GIP1,4.13190850142636e-6,1
GAK,0.5746441128742337,1
GAR1,3.9168214751951713e-4,1
GARS,4.4555642045335126e-7,1
GART,5.019755254393333e-10,1
GBF1,4.809683917545058e-6,1
GEMIN2,1.5585989994961386e-6,1
GEMIN5,0.011162724098514631,1
GET4,1.2715578844708236e-4,1
GFER,6.667581809153453e-7,1
GFM1,1.7296492926095267e-10,1
GFM2,8.516828940154666e-11,1
GGPS1,3.61094865141243e-10,1
GID8,0.08721597285441357,1
GINS2,4.372435118520944e-9,1
GINS3,2.0617913828002974e-8,1
GINS4,2.3327894586649125e-7,1
GLE1,0.006688618488142334,1
GLI4,0.001066318922628212,1
GLRX3,3.16528578018558e-5,1
GLRX5,1.2442287739112045e-9,1
GMNN,7.973406087404882e-8,1
GMPPB,3.8424956014422484e-8,1
GMPS,9.494839860020224e-10,1
GNB1L,2.339375014984949e-6,1
GNL2,3.5148123154005226e-7,1
GNL3,5.398227979688546e-9,1
GNL3L,3.788203791271555e-9,1
GON4L,9.933358434495397e-4,1
GOSR2,1.1821798011958084e-9,1
