gene,fdr,category
NUF2,0.07943282347242814,1
NUFIP1,1,1
NUMA1,1,1
NUP107,1,1
NUP133,0.8072350302488381,1
NUP153,1,1
NUP155,0.06998419960022735,1
NUP160,0.004130475019901615,1
NUP205,0.10592537251772889,1
NUP214,0.10092528860766845,1
NUP43,0.8413951416451951,1
NUP62,1,1
NUP85,0.013458603540559484,1
NUP88,0.2558585886905646,1
NUP93,0.25234807724805747,1
NUP98,0.01918668740670289,1
NVL,0.3863669770540692,1
NXF1,0.31550046233746265,1
NXT1,0.011803206356517298,1
OGDH,0.21727011788637443,1
OGT,0.028183829312644536,1
OIP5,0.8669618757582166,1
OPA1,0.011297959146727977,1
OR8I2,1,1
ORAI3,1,1
ORAOV1,0.049431068698683536,1
ORC1,0.1655769963469528,1
ORC2,1,1
ORC3,0.6353309318517437,1
ORC4,0.6165950018614822,1
ORC5,0.09527961640236521,1
ORC6,0.05559042572704037,1
OSBP,0.9440608762859234,1
OSGEP,0.18197008586099836,1
OXA1L,1,1
OXSM,0.043151907682776526,1
PABPN1,1,1
PAF1,1,1
PAFAH1B1,0.003235936569296281,1
PAK1IP1,0.03357376142429547,1
PARN,0.14487718535447616,1
PARS2,0.024945947269429548,1
PAXBP1,1,1
PCBP1,0.49888448746001224,1
PCF11,0.038547835766577186,1
PCID2,0.007516228940182053,1
PCNA,0.04027170343254591,1
PCYT1A,1,1
PDCD11,1,1
PDCD5,0.40364539296760493,1
PDCD7,1,1
PDCL,1,1
PDE4DIP,1,1
PDPK1,0.08317637711026708,1
PDRG1,0.6698846094165264,1
PELO,0.2296148648112362,1
PELP1,1,1
PES1,0.08729713683881117,1
PET117,0.9571940712948445,1
PEX16,0.8669618757582166,1
PFAS,0.8609937521846006,1
PFDN1,0.17418068733916142,1
PFDN2,0.007311390834834172,1
PFDN6,1,1
PGD,0.06698846094165266,1
PGGT1B,0.22335722228305316,1
PGK1,0.14487718535447616,1
PGLS,1,1
PGM3,0.5546257129579107,1
PGS1,0.010641430182243158,1
PHAX,0.03899419866765434,1
PHB,0.005559042572704037,1
PHB2,0.018197008586099836,1
PI4KA,1,1
PIGS,1,1
PIGV,1,1
PIK3C3,0.19769696401118608,1
PISD,1,1
PKM,0.03556313185689853,1
PKMYT1,0.3935500754557774,1
PLK1,0.4666593803142886,1
PLK4,0.3341950400261143,1
PLRG1,0.9311078754678304,1
PMF1,0.08609937521846008,1
PMPCA,0.3169567463043491,1
PMPCB,0.08317637711026708,1
PMVK,0.17418068733916142,1
PNISR,1,1
PNKP,1,1
PNN,0.9078205301781858,1
PNO1,0.049431068698683536,1
PNPT1,0.0036897759857015045,1
POLA1,1,1
POLA2,0.035727283815192884,1
POLD1,0.6950243175887968,1
POLD2,0.660693448007596,1
POLD3,0.4518559443749224,1
POLE,0.018197008586099836,1
POLE2,0.3083187950249354,1
POLE3,0.07603262769401818,1
POLG,1,1
POLR1A,0.007211074791828998,1
POLR1B,0.3443499307633385,1
POLR1C,0.051760683195056764,1
POLR1E,0.02328091257665008,1
POLR2A,1,1
POLR2B,0.08790225168308842,1
POLR2C,0.18365383433483465,1
POLR2D,0.04666593803142887,1
POLR2E,0.6151768727098681,1
POLR2G,0.007744617978025184,1
POLR2H,1,1
POLR2I,0.09977000638225536,1
POLR2L,0.006760829753919818,1
POLR3A,0.029580124665515465,1
POLR3B,0.033806483620598154,1
POLR3C,0.5546257129579107,1
POLR3D,0.29512092266663853,1
POLR3F,0.8203515443298183,1
POLR3H,0.06486344335482384,1
POLR3K,0.004207266283844442,1
POLRMT,0.186637969083467,1
POP1,0.3749730022454835,1
POP4,0.5520774392807574,1
POP5,0.40550853544838383,1
POP7,0.7726805850957024,1
PPAN,0.04446312674691086,1
PPIL2,0.015812480392703835,1
PPIL4,0.0057809604740571814,1
PPM1D,0.5874893525297767,1
PPP1CA,1,1
PPP1R10,1,1
PPP1R15B,1,1
