gene,fdr,category
NUBP1,0.36812897364253144,1
NUDC,0.05847900841444806,1
NUDCD3,0.0812830516164099,1
NUDT21,0.5248074602497725,1
NUF2,0.09506047936562814,1
NUFIP1,0.03548133892335755,1
NUMA1,1,1
NUP107,0.28575905433749466,1
NUP133,0.9375620069258802,1
NUP153,0.06137620051647943,1
NUP155,1,1
NUP160,0.11776059735208072,1
NUP205,0.2290867652767773,1
NUP214,0.11428783347897718,1
NUP43,0.4017908108489399,1
NUP62,0.136144468246595,1
NUP85,0.06137620051647943,1
NUP88,0.28575905433749466,1
NUP93,0.2280342072000418,1
NUP98,0.07726805850957022,1
NVL,0.4207266283844441,1
NXF1,1,1
NXT1,0.07603262769401818,1
OGDH,0.16292960326397224,1
OGT,0.07798301105232586,1
OIP5,0.1963360276836047,1
OPA1,0.6165950018614822,1
OR8I2,1,1
ORAI3,1,1
ORAOV1,0.12246161992650487,1
ORC1,0.45081670454146017,1
ORC2,0.6950243175887968,1
ORC3,0.24322040090738153,1
ORC4,1,1
ORC5,0.012941958414499863,1
ORC6,1,1
OSBP,0.10399201658290592,1
OSGEP,1,1
OXA1L,0.14125375446227545,1
OXSM,0.03296097121774578,1
PABPN1,0.5942921586155726,1
PAF1,0.4764309868054157,1
PAFAH1B1,1,1
PAK1IP1,0.6698846094165264,1
PARN,0.09099132726322517,1
PARS2,0.3475361614432058,1
PAXBP1,0.3083187950249354,1
PCBP1,0.7655966069112563,1
PCF11,0.9354056741475519,1
PCID2,1,1
PCNA,1,1
PCYT1A,1,1
PDCD11,0.012941958414499863,1
PDCD5,0.3357376142429547,1
PDCD7,0.09099132726322517,1
PDCL,1,1
PDE4DIP,1,1
PDPK1,0.18793168168032684,1
PDRG1,0.8336811846196344,1
PELO,1,1
PELP1,0.09099132726322517,1
PES1,0.3443499307633385,1
PET117,0.12473835142429429,1
PEX16,1,1
PFAS,0.2805433637951713,1
PFDN1,0.48083934844972853,1
PFDN2,0.08570378452303697,1
PFDN6,0.06137620051647943,1
PGD,0.04688133821452653,1
PGGT1B,0.0693425806016569,1
PGK1,0.11428783347897718,1
PGLS,1,1
PGM3,0.24547089156850305,1
PGS1,0.05533501092157368,1
PHAX,0.1355189412351036,1
PHB,0.23334580622810028,1
PHB2,0.2964831389524342,1
PI4KA,0.3258367010020088,1
PIGS,1,1
PIGV,1,1
PIK3C3,0.7998342550070284,1
PISD,0.21527817347243727,1
PKM,0.28379190284415556,1
PKMYT1,1,1
PLK1,0.05533501092157368,1
PLK4,0.1778279410038923,1
PLRG1,0.06886522963442762,1
PMF1,0.5420008904016238,1
PMPCA,0.04688133821452653,1
PMPCB,1,1
PMVK,0.24378108183687525,1
PNISR,0.08570378452303697,1
PNKP,1,1
PNN,1,1
PNO1,0.10327614057613975,1
PNPT1,0.0693425806016569,1
POLA1,0.17139573075084252,1
POLA2,0.5188000389289611,1
POLD1,1,1
POLD2,1,1
POLD3,0.1355189412351036,1
POLE,0.05533501092157368,1
POLE2,0.505824662003114,1
POLE3,1,1
POLG,0.11748975549395294,1
POLR1A,0.0812830516164099,1
POLR1B,0.11694993910198709,1
POLR1C,0.1753880501841761,1
POLR1E,0.8933054837332952,1
POLR2A,0.9506047936562815,1
POLR2B,0.8241381150130023,1
POLR2C,0.10616955571987247,1
POLR2D,0.0812830516164099,1
POLR2E,0.11091748152624012,1
POLR2G,0.012941958414499863,1
POLR2H,0.062086903423006344,1
POLR2I,0.5559042572704036,1
POLR2L,0.07498942093324558,1
POLR3A,0.10568175092136585,1
POLR3B,1,1
POLR3C,1,1
POLR3D,1,1
POLR3F,0.1342764961137864,1
POLR3H,0.11428783347897718,1
POLR3K,0.27415741719278824,1
POLRMT,0.3341950400261143,1
POP1,0.21527817347243727,1
