gene,fdr,stat
OTOGL,0.9290890943468407,0.6794768109362244
TAS2R42,0.8463782566410194,0.44879569047572043
EDC3,0.8670885856972007,0.49750127646166264
DCP1B,0.904147867701941,0.59121275110453
LGALS7,0.9428197591161182,0.754337301523393
C4orf17,0.8310696136950476,0.42090482187872447
LCA5,0.7830178531261237,0.3431150410531513
CLK1,0.8148174396198311,0.3926067589991144
CYP2B6,0.8833166737353548,0.5363448837750042
SESN3,0.8232660955948402,0.40924246189748215
APPL2,0.9550609159216944,0.805605181202927
ZNF354B,0.8432346856295577,0.4428242999256256
TMEM33,0.884468262210868,0.5398398920401157
HECW2,0.905132635515124,0.5967588272106024
SERPINB13,0.8364908099913798,0.42861963255751845
ENTPD4,0.8385752750188127,0.4346218110362768
TCAP,0.7481337091231253,0.28883370688115634
MKLN1,0.8619889971030186,0.4864251830181271
PLD2,0.915365928037666,0.6351337373852155
PJA2,0.7739503968995444,0.33140693739058924
NR4A1,0.922741791986853,0.6609952012809203
TMEM52,0.7828257624610939,0.342528299227301
OR5K3,0.9170871264950828,0.6417162784358938
FAM104B,0.9210492145336746,0.6538253011473606
SAT2,0.7528308764494882,0.29431027619058103
ADCY5,0.857370493455979,0.4774234375478462
C2CD4D,0.8524344086132155,0.4684429520171889
KRT83,0.8804052419748463,0.5316610319088408
FGFR4,0.8712205620337975,0.5077468411979182
PNMA5,0.6749255412263157,0.20997236044829817
MSRB1,0.8512410260536183,0.465945693183463
BEAN1,0.8157264303217884,0.39401383376396953
CNNM4,0.8173122332831074,0.39730676374667456
OCM,0.9295338544694093,0.6832078923692537
ATF5,0.8640572877198683,0.4908671310255769
AGR2,0.8175576836214262,0.3980209410399922
ASPSCR1,0.9292771380498154,0.6803905336613361
PIK3CA,0.781368227160898,0.33986728370234065
C17orf105,0.938211516771803,0.7296873435260216
GSDMA,0.9016868453449208,0.5849639385942297
IGFBP6,0.9341068578340324,0.7112948675471065
C1orf68,0.8798980084519289,0.5276731095417688
PSG4,0.9330054757561327,0.7002256491825449
KCNAB2,0.8850886654884811,0.541944888411641
HRG,0.8448615632649027,0.44649149815566536
SLCO5A1,0.8693502936157375,0.5047444256921383
STON1-GTF2A1L,0.9099225990826715,0.6105188829925275
HMCN1,0.8926398755947558,0.5648762253606745
TMEM120A,0.7957315725060866,0.3651167571581052
DDIT4L,0.9074376607299851,0.6030118625507006
MAOA,0.8757914985361738,0.5177525882258478
SLC22A6,0.9167767298864125,0.6409838701114456
LAMC2,0.8878469588578778,0.5500386921336797
CATSPERZ,0.8860137107771561,0.5454461150461977
GNE,0.8728540949960915,0.5112516296431328
YWHAH,0.8856411971926755,0.5437893195096576
ZFYVE19,0.8738084992495914,0.515135614627357
SGSM3,0.7831654250456346,0.3435583575688712
TSACC,0.9167767298864125,0.6405992881980935
POU1F1,0.9087549498468678,0.6074287389223791
C3orf62,0.965779890397771,0.8475630334527173
MTTP,0.8865031309403535,0.5461370828612386
C3AR1,0.8173122332831074,0.3972413170500053
ZDHHC9,0.9099413718987309,0.6106266957554085
TLL2,0.8375877370725998,0.43217069544875425
LARP4B,0.9393379054493962,0.734751337656619
TRIM16,0.9381851972360922,0.7288066986448063
KCNE4,0.9295338544694093,0.6811750322724422
ACOT13,0.9015946033252435,0.5805684743961206
SQOR,0.9184902851122293,0.6442839560769977
